Fiscal Year,Month (abbv),Component,Region,Area of Responsibility,Unique ID,Count of Officers/Agents
2022,APR,Air and Marine Operations,Coastal/Interior,Operations Directorate,220400001,1
2022,APR,Air and Marine Operations,Coastal/Interior,Operations Directorate,220400016,2
2022,APR,Office of Field Operations,Northern Border,Buffalo Field Office,220400103,2
2022,APR,Office of Field Operations,Northern Border,Buffalo Field Office,220400104,2
2022,APR,Office of Field Operations,Southern Border,Laredo Field Office,220400105,1
2022,APR,Office of Field Operations,Southern Border,Laredo Field Office,220400106,5
2022,APR,Office of Field Operations,Southern Border,San Diego Field Office,220400108,1
2022,APR,Office of Field Operations,Southern Border,San Diego Field Office,220400109,1
2022,APR,Office of Field Operations,Southern Border,San Diego Field Office,220400111,3
2022,APR,U.S. Border Patrol,Southern Border,Del Rio Sector,220400021,1
2022,APR,U.S. Border Patrol,Southern Border,Del Rio Sector,220400023,1
2022,APR,U.S. Border Patrol,Southern Border,El Centro Sector,220400003,1
2022,APR,U.S. Border Patrol,Southern Border,El Centro Sector,220400026,3
2022,APR,U.S. Border Patrol,Southern Border,El Centro Sector,220400028,1
2022,APR,U.S. Border Patrol,Southern Border,El Centro Sector,220400032,1
2022,APR,U.S. Border Patrol,Southern Border,El Centro Sector,220400033,1
2022,APR,U.S. Border Patrol,Southern Border,El Paso Sector,220400035,1
2022,APR,U.S. Border Patrol,Southern Border,El Paso Sector,220400036,1
2022,APR,U.S. Border Patrol,Southern Border,El Paso Sector,220400038,1
2022,APR,U.S. Border Patrol,Southern Border,El Paso Sector,220400041,1
2022,APR,U.S. Border Patrol,Southern Border,El Paso Sector,220400043,1
2022,APR,U.S. Border Patrol,Southern Border,El Paso Sector,220400045,1
2022,APR,U.S. Border Patrol,Southern Border,El Paso Sector,220400047,1
2022,APR,U.S. Border Patrol,Southern Border,Laredo Sector,220400005,2
2022,APR,U.S. Border Patrol,Southern Border,Laredo Sector,220400056,1
2022,APR,U.S. Border Patrol,Southern Border,Laredo Sector,220400057,1
2022,APR,U.S. Border Patrol,Southern Border,Laredo Sector,220400059,1
2022,APR,U.S. Border Patrol,Southern Border,Laredo Sector,220400060,1
2022,APR,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220400006,1
2022,APR,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220400061,1
2022,APR,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220400062,1
2022,APR,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220400063,1
2022,APR,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220400065,1
2022,APR,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220400066,1
2022,APR,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220400067,1
2022,APR,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220400068,1
2022,APR,U.S. Border Patrol,Southern Border,San Diego Sector,220400012,1
2022,APR,U.S. Border Patrol,Southern Border,San Diego Sector,220400074,1
2022,APR,U.S. Border Patrol,Southern Border,San Diego Sector,220400077,2
2022,APR,U.S. Border Patrol,Southern Border,San Diego Sector,220400081,2
2022,APR,U.S. Border Patrol,Southern Border,San Diego Sector,220400082,1
2022,APR,U.S. Border Patrol,Southern Border,Tucson Sector,220400013,1
2022,APR,U.S. Border Patrol,Southern Border,Tucson Sector,220400087,1
2022,APR,U.S. Border Patrol,Southern Border,Tucson Sector,220400093,1
2022,APR,U.S. Border Patrol,Southern Border,Yuma Sector,220400098,1
2022,APR,U.S. Border Patrol,Southern Border,Yuma Sector,220400102,1
2022,AUG,Office of Field Operations,Coastal/Interior,New York Field Office,220800011,2
2022,AUG,Office of Field Operations,Southern Border,El Paso Field Office,220800103,1
2022,AUG,Office of Field Operations,Southern Border,Laredo Field Office,220800101,1
2022,AUG,Office of Field Operations,Southern Border,San Diego Field Office,220800105,1
2022,AUG,Office of Field Operations,Southern Border,San Diego Field Office,220800110,1
2022,AUG,U.S. Border Patrol,Northern Border,Swanton Sector,220800079,1
2022,AUG,U.S. Border Patrol,Northern Border,Swanton Sector,220800108,1
2022,AUG,U.S. Border Patrol,Southern Border,Del Rio Sector,220800024,1
2022,AUG,U.S. Border Patrol,Southern Border,El Centro Sector,220800026,1
2022,AUG,U.S. Border Patrol,Southern Border,El Centro Sector,220800029,1
2022,AUG,U.S. Border Patrol,Southern Border,El Paso Sector,220800001,1
2022,AUG,U.S. Border Patrol,Southern Border,El Paso Sector,220800002,1
2022,AUG,U.S. Border Patrol,Southern Border,El Paso Sector,220800039,1
2022,AUG,U.S. Border Patrol,Southern Border,El Paso Sector,220800040,1
2022,AUG,U.S. Border Patrol,Southern Border,El Paso Sector,220800041,1
2022,AUG,U.S. Border Patrol,Southern Border,El Paso Sector,220800042,1
2022,AUG,U.S. Border Patrol,Southern Border,El Paso Sector,220800045,1
2022,AUG,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220800049,1
2022,AUG,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220800050,1
2022,AUG,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220800051,1
2022,AUG,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220800052,1
2022,AUG,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220800053,1
2022,AUG,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220800054,3
2022,AUG,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220800055,1
2022,AUG,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220800058,1
2022,AUG,U.S. Border Patrol,Southern Border,San Diego Sector,220800006,1
2022,AUG,U.S. Border Patrol,Southern Border,San Diego Sector,220800064,2
2022,AUG,U.S. Border Patrol,Southern Border,San Diego Sector,220800070,1
2022,AUG,U.S. Border Patrol,Southern Border,San Diego Sector,220800074,1
2022,AUG,U.S. Border Patrol,Southern Border,San Diego Sector,220800078,3
2022,AUG,U.S. Border Patrol,Southern Border,Tucson Sector,220800080,1
2022,AUG,U.S. Border Patrol,Southern Border,Tucson Sector,220800083,1
2022,AUG,U.S. Border Patrol,Southern Border,Tucson Sector,220800085,1
2022,AUG,U.S. Border Patrol,Southern Border,Yuma Sector,220800097,1
2022,AUG,U.S. Border Patrol,Southern Border,Yuma Sector,220800098,1
2022,AUG,U.S. Border Patrol,Southern Border,Yuma Sector,220800099,1
2022,AUG,U.S. Border Patrol,Southern Border,Yuma Sector,220800100,2
2022,DEC,Air and Marine Operations,Coastal/Interior,Operations Directorate,221200008,2
2022,DEC,Air and Marine Operations,Coastal/Interior,Operations Directorate,221200009,2
2022,DEC,Air and Marine Operations,Coastal/Interior,Operations Directorate,221200012,2
2022,DEC,Office of Field Operations,Coastal/Interior,Miami Field Office,221200102,3
2022,DEC,Office of Field Operations,Coastal/Interior,Miami Field Office,221200103,3
2022,DEC,Office of Field Operations,Southern Border,San Diego Field Office,221200087,1
2022,DEC,Office of Field Operations,Southern Border,San Diego Field Office,221200089,1
2022,DEC,Office of Field Operations,Southern Border,San Diego Field Office,221200090,1
2022,DEC,Office of Field Operations,Southern Border,Tucson Field Office,221200096,1
2022,DEC,U.S. Border Patrol,Coastal/Interior,New Orleans Sector,221200044,1
2022,DEC,U.S. Border Patrol,Northern Border,Houlton Sector,221200033,1
2022,DEC,U.S. Border Patrol,Southern Border,Big Bend Sector,221200017,1
2022,DEC,U.S. Border Patrol,Southern Border,Big Bend Sector,221200018,1
2022,DEC,U.S. Border Patrol,Southern Border,Big Bend Sector,221200019,1
2022,DEC,U.S. Border Patrol,Southern Border,Del Rio Sector,221200020,1
2022,DEC,U.S. Border Patrol,Southern Border,Del Rio Sector,221200021,1
2022,DEC,U.S. Border Patrol,Southern Border,El Centro Sector,221200023,1
2022,DEC,U.S. Border Patrol,Southern Border,El Centro Sector,221200024,1
2022,DEC,U.S. Border Patrol,Southern Border,El Centro Sector,221200025,1
2022,DEC,U.S. Border Patrol,Southern Border,El Paso Sector,221200026,2
2022,DEC,U.S. Border Patrol,Southern Border,El Paso Sector,221200030,1
2022,DEC,U.S. Border Patrol,Southern Border,El Paso Sector,221200031,1
2022,DEC,U.S. Border Patrol,Southern Border,El Paso Sector,221200032,1
2022,DEC,U.S. Border Patrol,Southern Border,Laredo Sector,221200034,1
2022,DEC,U.S. Border Patrol,Southern Border,Laredo Sector,221200037,1
2022,DEC,U.S. Border Patrol,Southern Border,Laredo Sector,221200038,1
2022,DEC,U.S. Border Patrol,Southern Border,Laredo Sector,221200040,1
2022,DEC,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,221200045,2
2022,DEC,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,221200107,1
2022,DEC,U.S. Border Patrol,Southern Border,San Diego Sector,221200050,1
2022,DEC,U.S. Border Patrol,Southern Border,San Diego Sector,221200051,1
2022,DEC,U.S. Border Patrol,Southern Border,San Diego Sector,221200059,1
2022,DEC,U.S. Border Patrol,Southern Border,San Diego Sector,221200060,1
2022,DEC,U.S. Border Patrol,Southern Border,San Diego Sector,221200061,1
2022,DEC,U.S. Border Patrol,Southern Border,San Diego Sector,221200106,2
2022,DEC,U.S. Border Patrol,Southern Border,San Diego Sector,221200108,1
2022,DEC,U.S. Border Patrol,Southern Border,Tucson Sector,221200003,1
2022,DEC,U.S. Border Patrol,Southern Border,Tucson Sector,221200063,1
2022,DEC,U.S. Border Patrol,Southern Border,Tucson Sector,221200068,1
2022,DEC,U.S. Border Patrol,Southern Border,Tucson Sector,221200069,1
2022,DEC,U.S. Border Patrol,Southern Border,Tucson Sector,221200070,1
2022,DEC,U.S. Border Patrol,Southern Border,Tucson Sector,221200071,1
2022,DEC,U.S. Border Patrol,Southern Border,Tucson Sector,221200072,1
2022,DEC,U.S. Border Patrol,Southern Border,Yuma Sector,221200005,2
2022,DEC,U.S. Border Patrol,Southern Border,Yuma Sector,221200076,1
2022,DEC,U.S. Border Patrol,Southern Border,Yuma Sector,221200077,2
2022,FEB,Air and Marine Operations,Coastal/Interior,Operations Directorate,220200100,2
2022,FEB,Office of Field Operations,Southern Border,El Paso Field Office,220200098,1
2022,FEB,Office of Field Operations,Southern Border,Laredo Field Office,220200084,1
2022,FEB,Office of Field Operations,Southern Border,San Diego Field Office,220200087,1
2022,FEB,Office of Field Operations,Southern Border,San Diego Field Office,220200090,1
2022,FEB,Office of Field Operations,Southern Border,San Diego Field Office,220200093,1
2022,FEB,Office of Field Operations,Southern Border,San Diego Field Office,220200099,1
2022,FEB,U.S. Border Patrol,Southern Border,Big Bend Sector,220200005,1
2022,FEB,U.S. Border Patrol,Southern Border,Big Bend Sector,220200006,1
2022,FEB,U.S. Border Patrol,Southern Border,Del Rio Sector,220200009,1
2022,FEB,U.S. Border Patrol,Southern Border,El Centro Sector,220200013,1
2022,FEB,U.S. Border Patrol,Southern Border,El Paso Sector,220200015,1
2022,FEB,U.S. Border Patrol,Southern Border,El Paso Sector,220200016,1
2022,FEB,U.S. Border Patrol,Southern Border,Laredo Sector,220200021,2
2022,FEB,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220200022,1
2022,FEB,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220200024,2
2022,FEB,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220200026,3
2022,FEB,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220200027,1
2022,FEB,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220200028,1
2022,FEB,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220200101,1
2022,FEB,U.S. Border Patrol,Southern Border,San Diego Sector,220200033,1
2022,FEB,U.S. Border Patrol,Southern Border,San Diego Sector,220200039,3
2022,FEB,U.S. Border Patrol,Southern Border,San Diego Sector,220200043,4
2022,FEB,U.S. Border Patrol,Southern Border,San Diego Sector,220200044,1
2022,FEB,U.S. Border Patrol,Southern Border,San Diego Sector,220200046,3
2022,FEB,U.S. Border Patrol,Southern Border,San Diego Sector,220200047,1
2022,FEB,U.S. Border Patrol,Southern Border,San Diego Sector,220200049,2
2022,FEB,U.S. Border Patrol,Southern Border,San Diego Sector,220200050,1
2022,FEB,U.S. Border Patrol,Southern Border,Tucson Sector,220200001,1
2022,FEB,U.S. Border Patrol,Southern Border,Tucson Sector,220200053,1
2022,FEB,U.S. Border Patrol,Southern Border,Tucson Sector,220200055,1
2022,FEB,U.S. Border Patrol,Southern Border,Tucson Sector,220200056,1
2022,FEB,U.S. Border Patrol,Southern Border,Tucson Sector,220200057,1
2022,FEB,U.S. Border Patrol,Southern Border,Tucson Sector,220200058,1
2022,FEB,U.S. Border Patrol,Southern Border,Tucson Sector,220200059,1
2022,FEB,U.S. Border Patrol,Southern Border,Tucson Sector,220200062,1
2022,FEB,U.S. Border Patrol,Southern Border,Tucson Sector,220200067,1
2022,FEB,U.S. Border Patrol,Southern Border,Tucson Sector,220200069,1
2022,FEB,U.S. Border Patrol,Southern Border,Tucson Sector,220200071,1
2022,FEB,U.S. Border Patrol,Southern Border,Tucson Sector,220200076,2
2022,FEB,U.S. Border Patrol,Southern Border,Tucson Sector,220200080,2
2022,FEB,U.S. Border Patrol,Southern Border,Yuma Sector,220200082,1
2022,JAN,Air and Marine Operations,Coastal/Interior,Operations Directorate,220100005,1
2022,JAN,Air and Marine Operations,Coastal/Interior,Operations Directorate,220100006,1
2022,JAN,Office of Field Operations,Southern Border,San Diego Field Office,220100091,1
2022,JAN,Office of Field Operations,Southern Border,San Diego Field Office,220100092,2
2022,JAN,Office of Field Operations,Southern Border,San Diego Field Office,220100097,1
2022,JAN,Office of Field Operations,Southern Border,San Diego Field Office,220100100,1
2022,JAN,Office of Field Operations,Southern Border,San Diego Field Office,220100106,1
2022,JAN,Office of Field Operations,Southern Border,Tucson Field Office,220100101,2
2022,JAN,U.S. Border Patrol,Coastal/Interior,Special Operations Group,220100052,1
2022,JAN,U.S. Border Patrol,Southern Border,Big Bend Sector,220100015,1
2022,JAN,U.S. Border Patrol,Southern Border,Del Rio Sector,220100016,1
2022,JAN,U.S. Border Patrol,Southern Border,Del Rio Sector,220100017,1
2022,JAN,U.S. Border Patrol,Southern Border,El Centro Sector,220100018,1
2022,JAN,U.S. Border Patrol,Southern Border,El Centro Sector,220100022,1
2022,JAN,U.S. Border Patrol,Southern Border,El Centro Sector,220100023,1
2022,JAN,U.S. Border Patrol,Southern Border,El Paso Sector,220100030,1
2022,JAN,U.S. Border Patrol,Southern Border,Laredo Sector,220100032,1
2022,JAN,U.S. Border Patrol,Southern Border,Laredo Sector,220100034,1
2022,JAN,U.S. Border Patrol,Southern Border,Laredo Sector,220100035,1
2022,JAN,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220100001,2
2022,JAN,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220100036,1
2022,JAN,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220100039,1
2022,JAN,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220100041,3
2022,JAN,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220100042,2
2022,JAN,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220100045,8
2022,JAN,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220100048,1
2022,JAN,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220100104,1
2022,JAN,U.S. Border Patrol,Southern Border,San Diego Sector,220100004,1
2022,JAN,U.S. Border Patrol,Southern Border,San Diego Sector,220100053,1
2022,JAN,U.S. Border Patrol,Southern Border,San Diego Sector,220100054,4
2022,JAN,U.S. Border Patrol,Southern Border,San Diego Sector,220100057,1
2022,JAN,U.S. Border Patrol,Southern Border,San Diego Sector,220100058,1
2022,JAN,U.S. Border Patrol,Southern Border,San Diego Sector,220100062,1
2022,JAN,U.S. Border Patrol,Southern Border,Tucson Sector,220100064,1
2022,JAN,U.S. Border Patrol,Southern Border,Tucson Sector,220100065,1
2022,JAN,U.S. Border Patrol,Southern Border,Tucson Sector,220100066,1
2022,JAN,U.S. Border Patrol,Southern Border,Tucson Sector,220100068,1
2022,JAN,U.S. Border Patrol,Southern Border,Tucson Sector,220100072,1
2022,JAN,U.S. Border Patrol,Southern Border,Tucson Sector,220100080,1
2022,JAN,U.S. Border Patrol,Southern Border,Tucson Sector,220100081,1
2022,JAN,U.S. Border Patrol,Southern Border,Tucson Sector,220100083,1
2022,JAN,U.S. Border Patrol,Southern Border,Tucson Sector,220100105,1
2022,JAN,U.S. Border Patrol,Southern Border,Yuma Sector,220100085,1
2022,JAN,U.S. Border Patrol,Southern Border,Yuma Sector,220100086,1
2022,JAN,U.S. Border Patrol,Southern Border,Yuma Sector,220100088,2
2022,JUL,Office of Field Operations,Southern Border,Laredo Field Office,220700101,1
2022,JUL,Office of Field Operations,Southern Border,Laredo Field Office,220700102,2
2022,JUL,Office of Field Operations,Southern Border,San Diego Field Office,220700105,1
2022,JUL,Office of Field Operations,Southern Border,Tucson Field Office,220700109,2
2022,JUL,U.S. Border Patrol,Northern Border,Swanton Sector,220700060,1
2022,JUL,U.S. Border Patrol,Southern Border,Del Rio Sector,220700009,1
2022,JUL,U.S. Border Patrol,Southern Border,El Centro Sector,220700012,1
2022,JUL,U.S. Border Patrol,Southern Border,El Centro Sector,220700014,1
2022,JUL,U.S. Border Patrol,Southern Border,El Centro Sector,220700016,1
2022,JUL,U.S. Border Patrol,Southern Border,El Centro Sector,220700018,1
2022,JUL,U.S. Border Patrol,Southern Border,El Centro Sector,220700020,1
2022,JUL,U.S. Border Patrol,Southern Border,El Centro Sector,220700024,1
2022,JUL,U.S. Border Patrol,Southern Border,El Paso Sector,220700025,2
2022,JUL,U.S. Border Patrol,Southern Border,El Paso Sector,220700027,1
2022,JUL,U.S. Border Patrol,Southern Border,El Paso Sector,220700028,2
2022,JUL,U.S. Border Patrol,Southern Border,El Paso Sector,220700029,1
2022,JUL,U.S. Border Patrol,Southern Border,El Paso Sector,220700035,1
2022,JUL,U.S. Border Patrol,Southern Border,El Paso Sector,220700038,1
2022,JUL,U.S. Border Patrol,Southern Border,Laredo Sector,220700001,1
2022,JUL,U.S. Border Patrol,Southern Border,Laredo Sector,220700041,1
2022,JUL,U.S. Border Patrol,Southern Border,Laredo Sector,220700042,1
2022,JUL,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220700044,1
2022,JUL,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220700047,1
2022,JUL,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220700048,1
2022,JUL,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220700049,1
2022,JUL,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220700111,1
2022,JUL,U.S. Border Patrol,Southern Border,San Diego Sector,220700051,1
2022,JUL,U.S. Border Patrol,Southern Border,San Diego Sector,220700054,1
2022,JUL,U.S. Border Patrol,Southern Border,San Diego Sector,220700056,1
2022,JUL,U.S. Border Patrol,Southern Border,Tucson Sector,220700003,1
2022,JUL,U.S. Border Patrol,Southern Border,Tucson Sector,220700004,1
2022,JUL,U.S. Border Patrol,Southern Border,Tucson Sector,220700062,1
2022,JUL,U.S. Border Patrol,Southern Border,Tucson Sector,220700063,1
2022,JUL,U.S. Border Patrol,Southern Border,Tucson Sector,220700064,1
2022,JUL,U.S. Border Patrol,Southern Border,Tucson Sector,220700065,1
2022,JUL,U.S. Border Patrol,Southern Border,Tucson Sector,220700067,1
2022,JUL,U.S. Border Patrol,Southern Border,Tucson Sector,220700072,1
2022,JUL,U.S. Border Patrol,Southern Border,Tucson Sector,220700074,1
2022,JUL,U.S. Border Patrol,Southern Border,Tucson Sector,220700076,1
2022,JUL,U.S. Border Patrol,Southern Border,Tucson Sector,220700077,1
2022,JUL,U.S. Border Patrol,Southern Border,Tucson Sector,220700078,1
2022,JUL,U.S. Border Patrol,Southern Border,Yuma Sector,220700086,3
2022,JUL,U.S. Border Patrol,Southern Border,Yuma Sector,220700087,1
2022,JUL,U.S. Border Patrol,Southern Border,Yuma Sector,220700088,1
2022,JUL,U.S. Border Patrol,Southern Border,Yuma Sector,220700091,1
2022,JUL,U.S. Border Patrol,Southern Border,Yuma Sector,220700092,1
2022,JUL,U.S. Border Patrol,Southern Border,Yuma Sector,220700093,2
2022,JUL,U.S. Border Patrol,Southern Border,Yuma Sector,220700094,2
2022,JUL,U.S. Border Patrol,Southern Border,Yuma Sector,220700096,1
2022,JUL,U.S. Border Patrol,Southern Border,Yuma Sector,220700097,1
2022,JUN,Office of Field Operations,Coastal/Interior,Houston Field Office,220600088,1
2022,JUN,Office of Field Operations,Coastal/Interior,Miami Field Office,220600087,3
2022,JUN,Office of Field Operations,Southern Border,El Paso Field Office,220600077,2
2022,JUN,Office of Field Operations,Southern Border,El Paso Field Office,220600078,1
2022,JUN,Office of Field Operations,Southern Border,Laredo Field Office,220600076,1
2022,JUN,Office of Field Operations,Southern Border,San Diego Field Office,220600008,1
2022,JUN,Office of Field Operations,Southern Border,San Diego Field Office,220600080,1
2022,JUN,Office of Field Operations,Southern Border,San Diego Field Office,220600082,1
2022,JUN,Office of Field Operations,Southern Border,San Diego Field Office,220600083,5
2022,JUN,Office of Field Operations,Southern Border,Tucson Field Office,220600085,3
2022,JUN,Office of Field Operations,Southern Border,Tucson Field Office,220600086,4
2022,JUN,U.S. Border Patrol,Southern Border,Del Rio Sector,220600012,1
2022,JUN,U.S. Border Patrol,Southern Border,Del Rio Sector,220600013,1
2022,JUN,U.S. Border Patrol,Southern Border,Del Rio Sector,220600014,1
2022,JUN,U.S. Border Patrol,Southern Border,El Centro Sector,220600018,1
2022,JUN,U.S. Border Patrol,Southern Border,El Centro Sector,220600090,1
2022,JUN,U.S. Border Patrol,Southern Border,El Paso Sector,220600002,1
2022,JUN,U.S. Border Patrol,Southern Border,El Paso Sector,220600024,2
2022,JUN,U.S. Border Patrol,Southern Border,El Paso Sector,220600026,2
2022,JUN,U.S. Border Patrol,Southern Border,El Paso Sector,220600028,1
2022,JUN,U.S. Border Patrol,Southern Border,El Paso Sector,220600029,1
2022,JUN,U.S. Border Patrol,Southern Border,Laredo Sector,220600031,1
2022,JUN,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220600036,1
2022,JUN,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220600037,3
2022,JUN,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220600039,1
2022,JUN,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220600040,1
2022,JUN,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220600091,1
2022,JUN,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220600092,1
2022,JUN,U.S. Border Patrol,Southern Border,San Diego Sector,220600046,2
2022,JUN,U.S. Border Patrol,Southern Border,San Diego Sector,220600048,1
2022,JUN,U.S. Border Patrol,Southern Border,San Diego Sector,220600049,1
2022,JUN,U.S. Border Patrol,Southern Border,Tucson Sector,220600051,1
2022,JUN,U.S. Border Patrol,Southern Border,Tucson Sector,220600052,1
2022,JUN,U.S. Border Patrol,Southern Border,Tucson Sector,220600056,1
2022,JUN,U.S. Border Patrol,Southern Border,Tucson Sector,220600057,1
2022,JUN,U.S. Border Patrol,Southern Border,Tucson Sector,220600059,1
2022,JUN,U.S. Border Patrol,Southern Border,Tucson Sector,220600061,1
2022,JUN,U.S. Border Patrol,Southern Border,Tucson Sector,220600062,1
2022,JUN,U.S. Border Patrol,Southern Border,Tucson Sector,220600066,1
2022,JUN,U.S. Border Patrol,Southern Border,Tucson Sector,220600067,2
2022,JUN,U.S. Border Patrol,Southern Border,Yuma Sector,220600070,1
2022,JUN,U.S. Border Patrol,Southern Border,Yuma Sector,220600071,1
2022,MAR,Air and Marine Operations,Coastal/Interior,Operations Directorate,220300005,1
2022,MAR,Air and Marine Operations,Coastal/Interior,Operations Directorate,220300006,2
2022,MAR,Air and Marine Operations,Coastal/Interior,Operations Directorate,220300007,2
2022,MAR,Office of Field Operations,Coastal/Interior,Houston Field Office,220300102,3
2022,MAR,Office of Field Operations,Coastal/Interior,Miami Field Office,220300101,1
2022,MAR,Office of Field Operations,Southern Border,El Paso Field Office,220300106,1
2022,MAR,Office of Field Operations,Southern Border,San Diego Field Office,220300097,2
2022,MAR,Office of Field Operations,Southern Border,San Diego Field Office,220300098,1
2022,MAR,Office of Field Operations,Southern Border,San Diego Field Office,220300099,1
2022,MAR,U.S. Border Patrol,Southern Border,Big Bend Sector,220300014,1
2022,MAR,U.S. Border Patrol,Southern Border,El Centro Sector,220300020,1
2022,MAR,U.S. Border Patrol,Southern Border,El Centro Sector,220300021,1
2022,MAR,U.S. Border Patrol,Southern Border,El Centro Sector,220300022,1
2022,MAR,U.S. Border Patrol,Southern Border,El Centro Sector,220300023,4
2022,MAR,U.S. Border Patrol,Southern Border,El Centro Sector,220300031,1
2022,MAR,U.S. Border Patrol,Southern Border,El Centro Sector,220300032,2
2022,MAR,U.S. Border Patrol,Southern Border,El Paso Sector,220300034,1
2022,MAR,U.S. Border Patrol,Southern Border,El Paso Sector,220300038,2
2022,MAR,U.S. Border Patrol,Southern Border,El Paso Sector,220300040,1
2022,MAR,U.S. Border Patrol,Southern Border,Laredo Sector,220300002,1
2022,MAR,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220300043,2
2022,MAR,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220300044,8
2022,MAR,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220300045,2
2022,MAR,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220300046,1
2022,MAR,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220300047,1
2022,MAR,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220300048,1
2022,MAR,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220300049,1
2022,MAR,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220300053,1
2022,MAR,U.S. Border Patrol,Southern Border,San Diego Sector,220300055,2
2022,MAR,U.S. Border Patrol,Southern Border,San Diego Sector,220300061,1
2022,MAR,U.S. Border Patrol,Southern Border,San Diego Sector,220300062,1
2022,MAR,U.S. Border Patrol,Southern Border,San Diego Sector,220300063,1
2022,MAR,U.S. Border Patrol,Southern Border,Tucson Sector,220300066,1
2022,MAR,U.S. Border Patrol,Southern Border,Tucson Sector,220300068,2
2022,MAR,U.S. Border Patrol,Southern Border,Tucson Sector,220300069,1
2022,MAR,U.S. Border Patrol,Southern Border,Tucson Sector,220300070,2
2022,MAR,U.S. Border Patrol,Southern Border,Tucson Sector,220300072,1
2022,MAR,U.S. Border Patrol,Southern Border,Tucson Sector,220300103,1
2022,MAR,U.S. Border Patrol,Southern Border,Yuma Sector,220300084,1
2022,MAR,U.S. Border Patrol,Southern Border,Yuma Sector,220300087,5
2022,MAR,U.S. Border Patrol,Southern Border,Yuma Sector,220300088,2
2022,MAR,U.S. Border Patrol,Southern Border,Yuma Sector,220300090,1
2022,MAR,U.S. Border Patrol,Southern Border,Yuma Sector,220300091,1
2022,MAR,U.S. Border Patrol,Southern Border,Yuma Sector,220300092,1
2022,MAY,Air and Marine Operations,Coastal/Interior,Operations Directorate,220500006,2
2022,MAY,Office of Field Operations,Northern Border,Boston Field Office,220500091,4
2022,MAY,Office of Field Operations,Southern Border,El Paso Field Office,220500096,1
2022,MAY,Office of Field Operations,Southern Border,El Paso Field Office,220500097,1
2022,MAY,Office of Field Operations,Southern Border,El Paso Field Office,220500098,1
2022,MAY,Office of Field Operations,Southern Border,El Paso Field Office,220500114,2
2022,MAY,Office of Field Operations,Southern Border,Laredo Field Office,220500093,1
2022,MAY,Office of Field Operations,Southern Border,Laredo Field Office,220500095,2
2022,MAY,Office of Field Operations,Southern Border,San Diego Field Office,220500102,1
